ID,Type,SpellID,SpellID2,SpellID3,SpellID4,SpellID5,Quality1,Quality2,Quality3,Cost1,Cost2,Cost3,ClassType,ClassTypeID,TabType,TabTypeID,Name,Icon,Description,Description2,Anchor,Color,NodeType,PositionX,PositionY,SizeX,SizeY
12086,Talent,707854,0,0,0,0,Poor,Poor,Poor,0,0,0,WitchDoctor,15,Shadowhunting,36,Malefic Arrow,nhi_naturearrow_(2)_Border,,,TOP,TEAL,SpendSquare,3.0,0.0,1.0,1.0
12087,Talent,1111189,1128332,0,0,0,Normal,Normal,Normal,15,15,15,RebornMage,39,Frost,12,Frost Warding,Spell_Frost_FrostWard,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12089,Talent,1129438,1129439,1129440,0,0,Normal,Normal,Normal,15,15,15,RebornMage,39,Frost,12,Precision,Spell_Ice_MagicDamage,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12092,Talent,1111175,1112569,1112571,0,0,Normal,Normal,Normal,15,15,15,RebornMage,39,Frost,12,Permafrost,Spell_Frost_Wisp,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12095,Talent,1111151,1112952,1112953,0,0,Normal,Normal,Normal,20,20,20,RebornMage,39,Frost,12,Piercing Ice,Spell_Frost_Frostbolt,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12098,TalentAbility,1112472,0,0,0,0,Normal,Normal,Normal,20,20,20,RebornMage,39,Frost,12,Icy Veins,Spell_Frost_ColdHearted,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12099,Talent,1111185,1112487,1112488,0,0,Normal,Normal,Normal,20,20,20,RebornMage,39,Frost,12,Improved Blizzard,Spell_Frost_IceStorm,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12102,Talent,1116757,1116758,0,0,0,Normal,Normal,Normal,25,25,25,RebornMage,39,Frost,12,Arctic Reach,Spell_Shadow_DarkRitual,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12104,Talent,1111160,1112518,1112519,0,0,Normal,Normal,Normal,25,25,25,RebornMage,39,Frost,12,Frost Channeling,Spell_Frost_Stun,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12107,Talent,1111170,1112982,1112983,0,0,Normal,Normal,Normal,25,25,25,RebornMage,39,Frost,12,Shatter,Spell_Frost_FrostShock,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12110,TalentAbility,1111958,0,0,0,0,Normal,Normal,Normal,30,30,30,RebornMage,39,Frost,12,Cold Snap,Spell_Frost_WizardMark,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12111,Talent,1111190,1112489,1112490,0,0,Normal,Normal,Normal,30,30,30,RebornMage,39,Frost,12,Improved Cone of Cold,Spell_Frost_Glacier,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12112,Talent,804737,0,0,0,0,Normal,Normal,Normal,50,50,10,Barbarian,14,Ancestry,33,Clanlord's Totem,inv_belt_armor_orcclan_d_01,,,TOP,TEAL,SpendSquare,10.0,8.0,64.0,64.0
12114,Talent,1131667,1131668,1131669,0,0,Normal,Normal,Normal,30,30,30,RebornMage,39,Frost,12,Frozen Core,Spell_Frost_FrozenCore,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12117,Talent,1155091,1155092,0,0,0,Normal,Normal,Normal,35,35,35,RebornMage,39,Frost,12,Cold as Ice,Ability_Mage_ColdAsIce,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12119,Talent,1111180,1128592,1128593,0,0,Normal,Normal,Normal,35,35,35,RebornMage,39,Frost,12,Winter's Chill,Spell_Frost_ChillingBlast,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12122,Talent,1144745,1154787,0,0,0,Normal,Normal,Normal,40,40,40,RebornMage,39,Frost,12,Shattered Barrier,Ability_Mage_ShatterShield,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12123,Talent,704526,0,0,0,0,Normal,Poor,Poor,0,0,0,Guardian,20,Inspiration,48,Bard's Manuscript,pvp_scroll_1,,,TOP,TEAL,SpendCircle,4.0,5.0,64.0,64.0
12124,TalentAbility,1111426,0,0,0,0,Normal,Normal,Normal,40,40,40,RebornMage,39,Frost,12,Ice Barrier,Spell_Ice_Lament,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12125,Talent,1131674,1131675,1131676,0,0,Normal,Normal,Normal,40,40,40,RebornMage,39,Frost,12,Arctic Winds,Spell_Frost_ArcticWinds,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12126,Talent,704756,704757,0,0,0,Normal,Poor,Poor,0,0,0,Starcaller,28,Tides,68,Lunar Blessing,inv_staff_2h_warfrontsnightelf_d_01,,,TOP,TEAL,SpendCircle,4.0,1.0,64.0,64.0
12130,Talent,1131682,1131683,0,0,0,Normal,Normal,Normal,45,45,45,RebornMage,39,Frost,12,Empowered Frostbolt,Spell_Frost_FrostBolt02,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12132,Talent,1144543,1144545,0,0,0,Normal,Normal,Normal,45,45,45,RebornMage,39,Frost,12,Fingers of Frost,Ability_Mage_WintersGrasp,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12134,Talent,1144546,1144548,1144549,0,0,Normal,Normal,Normal,50,50,50,RebornMage,39,Frost,12,Brain Freeze,Ability_Mage_BrainFreeze,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12137,TalentAbility,1131687,0,0,0,0,Normal,Normal,Normal,50,50,50,RebornMage,39,Frost,12,Summon Water Elemental,Spell_Frost_SummonWaterElemental_2,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12138,Talent,1144557,1144560,1144561,0,0,Normal,Normal,Normal,50,50,50,RebornMage,39,Frost,12,Enduring Winter,Spell_Frost_SummonWaterElemental_2,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12141,Talent,1144566,1144567,1144568,0,0,Normal,Normal,Normal,55,55,55,RebornMage,39,Frost,12,Chilled to the Bone,Ability_Mage_ChilledToTheBone,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12142,Talent,681330,0,0,0,0,Poor,Poor,Poor,20,20,0,Starcaller,28,Moonbow,69,Astral Archer,Spell_Frost_IceClaw,,,TOP,TEAL,SpendCircle,10.0,2.0,1.0,1.0
12145,Talent,503712,0,0,0,0,Poor,Poor,Poor,50,50,10,WitchDoctor,15,Shadowhunting,36,Spirit Volley,nhi_spiritualblast_Border,,,TOP,TEAL,SpendCircle,10.0,8.0,64.0,64.0
12146,TalentAbility,1144572,0,0,0,0,Normal,Normal,Normal,60,60,60,RebornMage,39,Frost,12,Deep Freeze,Ability_Mage_DeepFreeze,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12147,Talent,1111210,1112592,0,0,0,Normal,Normal,Normal,10,10,10,RebornMage,39,Arcane,11,Arcane Subtlety,Spell_Holy_DispelMagic,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12149,Talent,1111222,1112839,1112840,0,0,Normal,Normal,Normal,10,10,10,RebornMage,39,Arcane,11,Arcane Focus,Spell_Holy_Devotion,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12152,Talent,1111237,1112463,1112464,0,0,Normal,Normal,Normal,10,10,10,RebornMage,39,Arcane,11,Arcane Stability,Spell_Nature_StarFall,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12153,Talent,805815,0,0,0,0,Normal,Normal,Normal,0,0,10,Barbarian,14,Ancestry,33,Frozen Tankard,tankardtoss,,,TOP,TEAL,SpendSquare,2.0,4.0,64.0,64.0
12157,Talent,1128574,1154658,1154659,0,0,Normal,Normal,Normal,15,15,15,RebornMage,39,Arcane,11,Arcane Fortitude,Spell_Arcane_ArcaneResilience,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12160,Talent,1129441,1129444,0,0,0,Normal,Normal,Normal,15,15,15,RebornMage,39,Arcane,11,Magic Absorption,Spell_Nature_AstralRecalGroup,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12162,Talent,1111213,1112574,1112575,0,0,Normal,Normal,Normal,15,15,15,RebornMage,39,Arcane,11,Arcane Concentration,Spell_Shadow_ManaBurn,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12165,Talent,706472,572638,0,0,0,Poor,Poor,Poor,0,0,0,Necromancer,25,Animation,61,Sepulchral Might,_D3markedfordeath,,,TOP,TEAL,SpendCircle,4.0,2.0,1.0,1.0
12166,Talent,570727,0,0,0,0,Normal,Normal,Normal,0,0,10,KnightOfXoroth,19,War,45,Warbringer,inv_mace_2h_pvpcataclysms3_c_01,,,TOP,TEAL,SpendSquare,4.0,0.0,64.0,64.0
12167,Talent,1111247,1112606,0,0,0,Normal,Normal,Normal,20,20,20,RebornMage,39,Arcane,11,Magic Attunement,Spell_Nature_AbolishMagic,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12169,Talent,1111242,1112467,1112469,0,0,Normal,Normal,Normal,20,20,20,RebornMage,39,Arcane,11,Spell Impact,Spell_Nature_WispSplode,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12170,Talent,520853,0,0,0,0,Poor,Poor,Poor,0,0,0,DemonHunter,16,Demonology,18,Fel Torpedo,custom_T_FelSpikes_Border,,,TOP,TEAL,SpendSquare,2.0,6.0,1.0,1.0
12172,Talent,1144397,1144398,1144399,0,0,Normal,Normal,Normal,25,25,25,RebornMage,39,Arcane,11,Arcane Momentum,_D3arcanetorrent,Arcane Blast stacks empower Arcane Mending. Arcane Mending consumes an Arcane Blast stack to cast 10/20/30% faster and gain 20/40/60% increased chance to critically strike.,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12175,TalentAbility,1154646,0,0,0,0,Normal,Normal,Normal,20,20,20,RebornMage,39,Arcane,11,Focus Magic,Spell_Arcane_StudentOfMagic,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12176,Talent,1111252,1112605,0,0,0,Normal,Normal,Normal,25,25,25,RebornMage,39,Arcane,11,Arcane Shielding,Spell_Shadow_DetectLesserInvisibility,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12178,Talent,1111255,1112598,0,0,0,Normal,Normal,Normal,25,25,25,RebornMage,39,Arcane,11,Improved Counterspell,Spell_Frost_IceShock,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12179,Talent,807671,0,0,0,0,Normal,Normal,Normal,0,0,10,KnightOfXoroth,19,Hellfire,46,Brimstone Flames,nhi_firestone_Border,,,TOP,TEAL,SpendCircle,4.0,7.0,64.0,64.0
12180,Talent,1118462,1118463,1118464,0,0,Normal,Normal,Normal,20,20,20,RebornMage,39,Arcane,11,Arcane Meditation,Spell_Shadow_SiphonMana,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12183,Talent,1129447,1155339,1155340,0,0,Normal,Normal,Normal,25,25,25,RebornMage,39,Arcane,11,Torment the Weak,Ability_Mage_TormentOfTheWeak,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12184,Talent,807754,0,0,0,0,Normal,Poor,Poor,0,0,0,Chronomancer,24,Duality,56,Timelost Power,inv_motorcyclefelreavermount_shadow,,,TOP,TEAL,SpendCircle,8.0,4.0,64.0,64.0
12186,Talent,1131569,1131570,0,0,0,Normal,Normal,Normal,30,30,30,RebornMage,39,Arcane,11,Improved Blink,Spell_Arcane_Blink,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12188,TalentAbility,1112043,0,0,0,0,Normal,Normal,Normal,30,30,30,RebornMage,39,Arcane,11,Presence of Mind,Spell_Nature_EnchantArmor,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12189,Talent,1111232,1112500,1112501,0,0,Normal,Normal,Normal,30,30,30,RebornMage,39,Arcane,11,Arcane Mind,Spell_Shadow_Charm,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12194,Talent,1131574,1131575,1154354,0,0,Normal,Normal,Normal,35,35,35,RebornMage,39,Arcane,11,Prismatic Cloak,Spell_Arcane_PrismaticCloak,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12197,Talent,1115058,1115059,1115060,0,0,Normal,Normal,Normal,35,35,35,RebornMage,39,Arcane,11,Arcane Instability,Spell_Shadow_Teleport,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12200,Talent,1131571,1131572,0,0,0,Normal,Normal,Normal,35,35,35,RebornMage,39,Arcane,11,Arcane Potency,Spell_Arcane_ArcanePotency,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12201,Talent,804961,0,0,0,0,Normal,Normal,Normal,0,0,10,Venomancer,33,Stalking,77,Widowmaker,inv_spidermountc5,,,TOP,TEAL,SpendSquare,4.0,0.0,64.0,64.0
12202,Talent,1131579,1131582,1131583,0,0,Normal,Normal,Normal,40,40,40,RebornMage,39,Arcane,11,Arcane Empowerment,Spell_Nature_StarFall,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12205,TalentAbility,1112042,0,0,0,0,Normal,Normal,Normal,40,40,40,RebornMage,39,Arcane,11,Arcane Power,Spell_Nature_Lightning,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12206,Talent,1144394,1144395,1144396,0,0,Normal,Normal,Normal,40,40,40,RebornMage,39,Arcane,11,Incanter's Absorption,Ability_Mage_IncantersAbsorbtion,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12208,Ability,300729,0,0,0,0,Normal,Poor,Poor,0,0,0,Primalist,31,Class,87,Environmentalist,nhi_natureclover_Border,,,TOP,TEAL,SpendCircle,3.0,1.0,64.0,64.0
12209,Talent,1144378,1144379,0,0,0,Normal,Normal,Normal,45,45,45,RebornMage,39,Arcane,11,Arcane Flows,Ability_Mage_PotentSpirit,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12210,Talent,806458,0,0,0,0,Normal,Normal,Normal,0,0,10,SunCleric,29,Piety,70,Flames of the Father,ability_mage_flamecannon,,,TOP,TEAL,SpendCircle,4.0,6.0,64.0,64.0
12211,Talent,1131584,1131585,1131586,0,0,Normal,Normal,Normal,45,45,45,RebornMage,39,Arcane,11,Mind Mastery,Spell_Arcane_MindMastery,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12212,Talent,504489,0,0,0,0,Normal,Poor,Poor,0,0,0,Necromancer,25,Rime,60,Command: Bonefreeze,Spell_Shadow_DarkRitual,,,TOP,TEAL,SpendSquare,0.0,6.0,64.0,64.0
12215,Ability,520854,0,0,0,0,Normal,Poor,Poor,0,0,0,Chronomancer,24,Class,87,Procrastination,INV_Ascend_brain_b_01,,,TOP,TEAL,SpendCircle,7.0,6.0,64.0,64.0
12216,TalentAbility,1131589,0,0,0,0,Normal,Normal,Normal,50,50,50,RebornMage,39,Arcane,11,Slow,Spell_Nature_Slow,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12217,Talent,1144404,1154486,1154488,0,0,Normal,Normal,Normal,50,50,50,RebornMage,39,Arcane,11,Missile Barrage,Ability_Mage_MissileBarrage,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12219,Talent,806175,0,0,0,0,Poor,Poor,Poor,0,0,0,Cultist,27,Bulwark,88,Dreadfall,custom_T_Nhance_RPG_Icons_ShadowGuard_Border,,,TOP,TEAL,SpendSquare,1.0,5.0,1.0,1.0
12222,Talent,1144400,1144402,1144403,0,0,Normal,Normal,Normal,55,55,55,RebornMage,39,Arcane,11,Netherwind Presence,Ability_Mage_NetherWindPresence,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12223,Talent,805884,0,0,0,0,Poor,Poor,Poor,0,0,0,Venomancer,33,Vizier,92,Extraction,nhi_nature_stab_Border,,,TOP,TEAL,SpendSquare,4.0,7.0,1.0,1.0
12224,Ability,707633,0,0,0,0,Normal,Normal,Normal,30,30,10,Guardian,20,Gladiator,49,Experienced Combatant,5_assassinskill06_Border,,,TOP,TEAL,SpendCircle,10.0,4.0,0.0,0.0
12225,Talent,1135578,1135581,0,0,0,Normal,Normal,Normal,55,55,55,RebornMage,39,Arcane,11,Spell Power,Spell_Arcane_ArcaneTorrent,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12227,TalentAbility,1144425,0,0,0,0,Normal,Normal,Normal,60,60,60,RebornMage,39,Arcane,11,Arcane Barrage,Ability_Mage_ArcaneBarrage,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12228,Talent,1112282,1112663,1112664,0,0,Normal,Normal,Normal,10,10,10,RebornWarrior,37,Arms,6,Improved Heroic Strike,Ability_Rogue_Ambush,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12231,Talent,1116462,1116463,1116464,1116465,1116466,Normal,Normal,Normal,10,10,10,RebornWarrior,37,Arms,6,Deflection,Ability_Parry,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12236,Talent,1112286,1112658,0,0,0,Normal,Normal,Normal,10,10,10,RebornWarrior,37,Arms,6,Improved Rend,Ability_Gouge,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12238,Talent,1112285,1112697,0,0,0,Normal,Normal,Normal,15,15,15,RebornWarrior,37,Arms,6,Improved Charge,Ability_Warrior_Charge,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12240,Talent,1112300,1112959,1112960,0,0,Normal,Normal,Normal,15,15,15,RebornWarrior,37,Arms,6,Iron Will,Spell_Magic_MageArmor,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12243,Talent,1112295,1112676,1112677,0,0,Normal,Normal,Normal,15,15,15,RebornWarrior,37,Arms,6,Tactical Mastery,Spell_Nature_EnchantArmor,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12246,Talent,1112290,1112963,0,0,0,Normal,Normal,Normal,20,20,20,RebornWarrior,37,Arms,6,Improved Overpower,INV_Sword_05,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12248,Talent,1112296,0,0,0,0,Normal,Normal,Normal,20,20,20,RebornWarrior,37,Arms,6,Anger Management,Spell_Holy_BlessingOfStamina,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12249,Talent,1116493,1116494,0,0,0,Normal,Normal,Normal,20,20,20,RebornWarrior,37,Arms,6,Impale,Ability_SearingArrow,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12251,Talent,1112834,1112849,1112867,0,0,Normal,Normal,Normal,20,20,20,RebornWarrior,37,Arms,6,Deep Wounds,Ability_BackStab,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12253,Talent,681407,0,0,0,0,Poor,Poor,Poor,50,0,0,Starcaller,28,Tides,68,Elune's Blessing,nhi_frozenmoon_Border,,,TOP,TEAL,SpendCircle,10.0,8.0,1.0,1.0
12254,Talent,1112163,1112711,1112712,0,0,Normal,Normal,Normal,25,25,25,RebornWarrior,37,Arms,6,Two-Handed Weapon Specialization,INV_Axe_09,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12257,Talent,1156636,1156637,1156638,0,0,Normal,Normal,Normal,25,25,25,RebornWarrior,37,Arms,6,Taste for Blood,Ability_Rogue_HungerforBlood,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12259,Talent,681453,0,0,0,0,Poor,Poor,Poor,0,0,0,WitchHunter,17,Boltslinger,39,Pavise Crossbowman,custom_18_shield_nobg_Border,,,TOP,TEAL,SpendSquare,4.0,8.0,1.0,1.0
12260,Talent,1112700,1112781,1112783,1112784,1112785,Normal,Normal,Normal,30,30,30,RebornWarrior,37,Arms,6,Poleaxe Specialization,INV_Axe_06,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12261,Talent,681473,0,0,0,0,Normal,Poor,Poor,0,0,0,Barbarian,14,Ancestry,33,Breaking Morale,Ability_Racial_Avatar,,,TOP,TEAL,SpendCircle,7.0,5.0,64.0,64.0
12263,Talent,802006,0,0,0,0,Normal,Poor,Poor,0,0,0,WitchHunter,17,Inquisition,41,Hunt,5_run_Border,,,TOP,TEAL,SpendSquare,4.0,0.0,64.0,64.0
12264,Ability,503748,0,0,0,0,Normal,Normal,Normal,0,0,10,WitchDoctor,15,Class,87,Potent Mixes,INV_Potion_110,,,TOP,TEAL,SpendCircle,5.0,6.0,64.0,64.0
12265,Talent,1112328,0,0,0,0,Normal,Normal,Normal,30,30,30,RebornWarrior,37,Arms,6,Sweeping Strikes,Ability_Rogue_SliceDice,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12266,Talent,1112284,1112701,1112702,1112703,1112704,Normal,Normal,Normal,30,30,30,RebornWarrior,37,Arms,6,Mace Specialization,INV_Mace_01,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12269,Talent,705437,0,0,0,0,Poor,Poor,Poor,30,30,0,Reaper,32,Reaping,79,Mortal's End,ability_hunter_murderofcrows,,,TOP,TEAL,SpendCircle,10.0,4.0,1.0,1.0
12271,Talent,1112281,1112812,1112813,1112814,1112815,Normal,Normal,Normal,30,30,30,RebornWarrior,37,Arms,6,Sword Specialization,INV_Sword_27,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12276,Talent,1120504,1120505,0,0,0,Normal,Normal,Normal,35,35,35,RebornWarrior,37,Arms,6,Weapon Mastery,Ability_Warrior_WeaponMastery,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12277,Talent,807863,0,0,0,0,Normal,Normal,Normal,0,0,10,Barbarian,14,Brutality,31,Giant Tosser,inv_ability_packleaderhunter_vicioushunt,,,TOP,TEAL,SpendCircle,2.0,7.0,64.0,64.0
12278,Talent,1112289,1112668,1123695,0,0,Normal,Normal,Normal,35,35,35,RebornWarrior,37,Arms,6,Improved Hamstring,Ability_ShockWave,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12279,Talent,520875,0,0,0,0,Normal,Normal,Normal,0,0,10,Chronomancer,24,Time,57,Reverse Engineering,_Engineering_TanarisTP,,,TOP,TEAL,SpendCircle,7.0,6.0,64.0,64.0
12281,Talent,1146854,1146855,0,0,0,Normal,Normal,Normal,35,35,35,RebornWarrior,37,Arms,6,Trauma,Ability_Warrior_BloodNova,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12283,Talent,1129834,1129838,0,0,0,Normal,Normal,Normal,40,40,40,RebornWarrior,37,Arms,6,Second Wind,Ability_Hunter_Harass,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12285,TalentAbility,1112294,0,0,0,0,Normal,Normal,Normal,40,40,40,RebornWarrior,37,Arms,6,Mortal Strike,Ability_Warrior_SavageBlow,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12286,Talent,1146865,1146866,0,0,0,Normal,Normal,Normal,40,40,40,RebornWarrior,37,Arms,6,Strength of Arms,Ability_Warrior_OffensiveStance,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12288,Talent,1112862,1112330,0,0,0,Normal,Normal,Normal,40,40,40,RebornWarrior,37,Arms,6,Improved Slam,Ability_Warrior_DecisiveStrike,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12290,Talent,1164976,0,0,0,0,Normal,Normal,Normal,45,45,45,RebornWarrior,37,Arms,6,Juggernaut,Ability_Warrior_BullRush,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12291,Talent,1135446,1135448,0,0,0,Normal,Normal,Normal,45,45,45,RebornWarrior,37,Arms,6,Improved Mortal Strike,Ability_Warrior_SavageBlow,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12293,Talent,705303,0,0,0,0,Poor,Poor,Poor,20,20,0,Monk,21,Discipline,16,Graceful Fighter,Spell_Holy_HolyGuidance,,,TOP,TEAL,SpendCircle,10.0,2.0,1.0,1.0
12294,Talent,1146859,1146860,0,0,0,Normal,Normal,Normal,45,45,45,RebornWarrior,37,Arms,6,Unrelenting Assault,Ability_Warrior_UnrelentingAssault,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12295,Talent,300529,0,0,0,0,Poor,Poor,Poor,50,0,0,Monk,21,Discipline,16,Light's Ward,Spell_Holy_PrayerOfHealing02,,,TOP,TEAL,SpendCircle,10.0,8.0,1.0,1.0
12296,Talent,1129723,1129725,1129724,0,0,Normal,Normal,Normal,50,50,50,RebornWarrior,37,Arms,6,Sudden Death,Ability_Warrior_ImprovedDisciplines,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12299,Talent,1129623,0,0,0,0,Normal,Normal,Normal,50,50,50,RebornWarrior,37,Arms,6,Endless Rage,Ability_Warrior_EndlessRage,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12300,Talent,1129836,1129859,0,0,0,Normal,Normal,Normal,50,50,50,RebornWarrior,37,Arms,6,Blood Frenzy,Ability_Warrior_BloodFrenzy,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12302,Talent,1146867,1156611,1156612,0,0,Normal,Normal,Normal,55,55,55,RebornWarrior,37,Arms,6,Wrecking Crew,Ability_Warrior_Trauma,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12303,Talent,520851,0,0,0,0,Poor,Poor,Poor,30,30,0,WitchHunter,17,Boltslinger,39,Arbalist,Spell_Shadow_PainSpike,,,TOP,TEAL,SpendCircle,10.0,4.0,1.0,1.0
12304,Talent,563736,0,0,0,0,Poor,Poor,Poor,0,0,0,SonOfArugal,22,Blood,26,Night Feast,ability_ironmaidens_maraksbloodcalling,,,TOP,TEAL,SpendCircle,6.0,4.0,1.0,1.0
12307,TalentAbility,1146924,0,0,0,0,Normal,Normal,Normal,60,60,60,RebornWarrior,37,Arms,6,Bladestorm,Ability_Warrior_Bladestorm,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12308,Talent,1112301,1112818,0,0,0,Normal,Normal,Normal,10,10,10,RebornWarrior,37,Protection,7,Improved Bloodrage,Ability_Racial_BloodRage,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12310,Talent,1112298,1112724,1112725,1112726,1112727,Normal,Normal,Normal,10,10,10,RebornWarrior,37,Protection,7,Shield Specialization,INV_Shield_06,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12315,Talent,1112287,1112665,1112666,0,0,Normal,Normal,Normal,10,10,10,RebornWarrior,37,Protection,7,Improved Thunder Clap,Ability_ThunderClap,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12317,Ability,804040,0,0,0,0,Normal,Poor,Poor,0,0,0,Stormbringer,18,Class,87,Storm Channeling,Spell_Shaman_ElementalOath,,,TOP,TEAL,SpendCircle,4.0,6.0,64.0,64.0
12318,Talent,1150685,1150686,1150687,0,0,Normal,Normal,Normal,15,15,15,RebornWarrior,37,Protection,7,Incite,Ability_Warrior_Incite,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
12321,Talent,1112297,1112750,1112751,1112752,1112753,Normal,Normal,Normal,15,15,15,RebornWarrior,37,Protection,7,Anticipation,Spell_Nature_MirrorImage,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
